ds,yhat,yhat_lower,yhat_upper
2024-03-26,93.3006849403738,40.634670645156746,147.47667899429717
2024-03-27,94.38200113265651,41.32547995188037,147.050153620012
2024-03-28,101.95871537674682,47.7544679135171,154.24569840489877
2024-03-29,133.42825009824662,78.94030788964285,182.53998918942935
2024-03-30,141.3025840955602,88.60248264084572,199.12940014476635
2024-03-31,96.17232234214374,40.910814809364815,152.11408391543392
2024-04-01,100.35190241448073,48.90739735552015,156.1525604310669
2024-04-02,94.30988748116987,40.019299306792874,147.50118485184487
2024-04-03,95.4324303600362,41.990405474038695,152.73369072673628
2024-04-04,103.06876032578776,47.174590986534334,159.95757373197335
2024-04-05,134.6651818815267,83.88598306320766,187.7356932065415
2024-04-06,142.60223010984717,88.45316799900517,193.5261521027244
2024-04-07,97.38902046692228,43.85419899737843,151.39694910021473
2024-04-08,101.62321643517696,45.64116073115652,152.6046929235548
2024-04-09,95.6074962213565,46.2592108699841,149.4558543252784
2024-04-10,96.77495578285831,37.97170756150739,153.30179409213434
2024-04-11,104.47141936280121,50.80532318715759,157.88127738976507
2024-04-12,136.18954866159595,83.96718642898458,187.04754588142833
2024-04-13,144.1759952337602,91.90938384794013,197.19294724118166
2024-04-14,98.85615520099611,46.24431668729818,153.61812269109444
2024-04-15,103.10901754709113,48.409426984013,158.8331489566205
2024-04-16,97.06991366354245,41.317690182445716,152.90759169009385
2024-04-17,98.21795373893102,45.767500728994854,148.69633288359745
2024-04-18,105.89523667591621,52.97699153341066,161.48254553259744
2024-04-19,137.64112319410995,80.73702217876733,191.19644292950468
2024-04-20,145.56941403586018,91.92262097215921,195.21778473619398
2024-04-21,100.02351179326962,44.36731352610584,152.76368088769317
2024-04-22,104.16612459760216,48.169138254246356,159.8083899742691
2024-04-23,97.96824590431085,43.07611484787117,150.5315302555161
2024-04-24,98.95854535600559,47.336431877435494,154.25707605069337
2024-04-25,106.47937494140004,51.113274512371056,156.6764767999811
2024-04-26,138.12108159497862,82.85046927567383,193.05877936871715
2024-04-27,145.86906926194436,94.38008319138612,200.82029206430607
2024-04-28,99.98921288892522,43.81633239893494,156.34529541303127
2024-04-29,103.93225463774904,47.82532960357201,160.99182350032657
2024-04-30,97.5088486466411,44.576638639376476,150.9137836154675
2024-05-01,98.30074447113297,43.23304122576791,154.7206486264315
2024-05-02,105.65343679062367,53.559093646433446,159.3667930884114
2024-05-03,137.21037970330758,84.06343220274942,192.43901553771406
2024-05-04,144.82981512065993,88.26094021112505,200.95362913278765
2024-05-05,98.70034651154587,44.933659619332104,151.76699972578965
2024-05-06,102.55996453109077,50.77176598861947,154.32123833293736
2024-05-07,96.05712626923209,40.35887866131268,151.7561645388748
2024-05-08,96.82373575595699,41.81028238733815,147.30639130221348
2024-05-09,104.20447794407481,50.89925225188249,157.51633274234018
2024-05-10,135.8910117919821,82.67130364201319,193.06831432331757
2024-05-11,143.60867736791664,92.71819611900109,198.15858867124285
2024-05-12,97.46237476102242,45.320437435764106,147.73040854087068
2024-05-13,101.47039415704927,44.11928011102853,151.83376368619892
2024-05-14,95.11172973879226,43.782208282168334,150.07455174349317
2024-05-15,96.06107710402601,40.937114049059495,149.57091884804424
2024-05-16,103.65508478600663,51.45654602472736,157.4896826348235
2024-05-17,135.62676588134906,80.9334489490584,188.59327203869898
2024-05-18,143.56232275266677,89.25752300975938,195.91213366968177
2024-05-19,97.47756153259887,40.443035241589584,151.32353438870317
2024-05-20,101.66674100841755,50.4562916754612,156.04180091778892
2024-05-21,95.43631211493792,43.4929105967328,147.40512246982794
2024-05-22,96.502092885868,42.134456288552144,152.3225185274058
2024-05-23,104.19256161471361,52.15096659262017,155.72014122454743
2024-05-24,136.28356931999866,82.56684820649289,188.0761750807605
2024-05-25,144.2253183279753,88.68461351849369,198.29539932009143
2024-05-26,97.94929969353555,42.006361312429995,151.46704345917453
2024-05-27,102.03209770020565,50.57839979552303,153.10307671926978
2024-05-28,95.61544113633575,38.45672879890552,145.95971600771878
2024-05-29,96.46539277514657,44.6587532870939,145.4705644565951
2024-05-30,103.91247491735912,45.91653825562698,156.22062247669666
2024-05-31,135.78643159138954,80.35719039598149,187.63164183830094
2024-06-01,143.41307387188002,88.41479676568959,197.7788470495802
2024-06-02,96.65142408900628,40.55778340821064,149.31532283151446
2024-06-03,100.37213897091686,47.53839551091035,157.62519825918474
2024-06-04,93.56352390762086,41.80115438860114,145.14532615936537
2024-06-05,94.05238600149073,44.83796306287833,147.91952877147853
2024-06-06,101.18064890580395,45.439301943904994,153.75394406382807
2024-06-07,132.83983967898516,78.80408867863471,187.2022521237395
2024-06-08,140.23750370864468,88.44655347054872,191.21663846561256
2024-06-09,93.16429597931565,39.34274617005342,147.5039295862225
2024-06-10,96.78680922461345,44.5264280095954,151.73061241363493
2024-06-11,89.93939129028861,37.23126934333034,141.4258479917864
2024-06-12,90.50656198478119,35.33481543194253,141.025217952843
2024-06-13,97.83608243377381,45.73968533479654,153.38799345348454
2024-06-14,129.87320000350655,78.25731150746385,184.3568247093617
2024-06-15,137.6967358289894,82.80603466197358,190.00889112121487
2024-06-16,91.01629523112588,39.14858875556762,146.80818061498132
2024-06-17,95.27973963166322,45.40844767003801,149.44691802510377
2024-06-18,89.15110810267895,33.807873736515994,140.42563637732235
2024-06-19,90.55495527341327,34.759526844836394,145.02645480677998
2024-06-20,98.82628075318566,45.52829315852895,153.66607282978603
2024-06-21,131.9449765673789,77.44429336438156,183.87301613176248
2024-06-22,140.84205991282025,89.5689868605172,190.25691027758288
2024-06-23,95.12749176697493,38.841381495144354,149.93850264886026
2024-06-24,100.51278551879122,47.220809469161175,154.91722278468018
2024-06-25,95.4755166400506,41.57836254704011,149.11183636964037
2024-06-26,97.96604354475932,46.743389002822724,147.04248286460682
2024-06-27,107.29472419518616,49.01815701372147,158.82245417189296
2024-06-28,141.4669462525302,87.47555628204569,191.1486161527084
2024-06-29,151.25982717697474,98.11346908242201,205.944518177725
2024-06-30,106.18089516438883,52.39713556721498,160.64954487788702
2024-07-01,112.20601232609114,55.68899838257523,168.26503924314522
2024-07-02,107.6305674959491,54.80813337230343,160.77581133793518
2024-07-03,110.43858777171407,57.95301515953793,167.34058896391537
2024-07-04,119.92716045104659,71.80312135537505,170.47618157527225
2024-07-05,154.1418744636702,99.37981586411576,205.2099355359642
2024-07-06,163.72372912435026,111.69260474372227,216.5643927520176
2024-07-07,118.09833609043457,63.688015400614646,173.74535218974793
2024-07-08,123.52874001802584,70.73812826508515,179.8653818151173
2024-07-09,118.15281062106637,66.9138488765289,170.1717515773964
2024-07-10,120.0142050160055,69.49411933558855,174.1057539510717
2024-07-11,128.42341157491882,75.21062673457408,184.50299180333036
2024-07-12,161.4929894680612,110.89682041256299,215.0401561953447
2024-07-13,169.75405792124275,115.5773256173118,223.6099926019342
2024-07-14,122.57539145074739,66.89598364945813,176.27509995890583
2024-07-15,126.53052628664291,71.71347372109618,181.76259654692447
2024-07-16,119.62077145468095,64.04141012980645,177.3683058592435
2024-07-17,119.96748805379475,68.02352052651725,173.62602139114114
2024-07-18,126.90928142570412,71.38784700949961,180.4633520819507
2024-07-19,158.63663806016177,109.08888278902555,213.9451736345087
2024-07-20,165.57767836458612,108.0123632003153,217.7210828528853
2024-07-21,117.04692087991191,61.701698472377345,174.27871059985696
2024-07-22,119.92654958895753,68.00184818734783,168.28358343573282
2024-07-23,112.07502285002231,58.83575003348154,167.6292249654283
2024-07-24,111.68075390897516,57.734308722062906,166.6994701636629
2024-07-25,118.0956402952345,67.11492725092486,171.05271501188216
2024-07-26,149.56938813327253,93.23255703205058,204.36488222862528
2024-07-27,156.40491357624805,100.8370267724537,210.9183143850907
2024-07-28,107.83724782118962,53.14212909721206,160.11454279582838
2024-07-29,111.02951312574584,59.22119026396412,164.9911727838121
2024-07-30,103.66774080105917,47.93863139925131,154.54571168755922
2024-07-31,103.97661326475482,49.14683928357373,156.74850661399873
2024-08-01,111.2900244845581,55.85590350338395,164.7620930287563
2024-08-02,143.88580252446746,93.848183919292,193.9520434683541
2024-08-03,151.91147046680973,98.00906336764706,207.54431971267016
2024-08-04,104.49398594987952,50.788601771618524,157.31861007911363
2024-08-05,109.05108577140557,53.745467787314304,160.9237003098317
2024-08-06,103.07292299804531,51.880567896302,154.2280918202511
2024-08-07,104.80041599377226,55.57704536719125,161.24020610981475
2024-08-08,113.53330746816172,59.684832922922574,171.12730847021592
2024-08-09,147.5656635661475,90.85384116049516,200.74667917631027
2024-08-10,156.88227413330074,101.23059905036222,205.4638245647214
2024-08-11,110.49940137984355,58.23790224967472,166.13614471285
2024-08-12,116.09155818609999,62.25101214655869,168.26904591182523
2024-08-13,110.95991840727822,56.60949447934862,165.65122885330075
2024-08-14,113.37311706885322,57.786562747161156,164.08805326373738
2024-08-15,122.61254616769872,66.24292695979145,172.17944119909527
2024-08-16,157.00826881789942,99.75900444417654,212.43822615054546
2024-08-17,166.40560656671042,115.37975743291193,216.37276593908348
2024-08-18,119.73636509175155,68.3726431143516,169.864727462002
2024-08-19,124.96044723319572,73.20467037153288,173.23784563108617
2024-08-20,119.22038511222367,68.008315944557,171.36921366032152
2024-08-21,120.84390340134523,64.84328913783816,174.07205212967193
2024-08-22,129.12574356344263,76.25207478558943,183.5157093204778
2024-08-23,162.46328140923356,108.2799696644914,217.9956399043133
2024-08-24,170.59260334024626,117.48450423807505,226.8082811602542
2024-08-25,122.38954088876883,69.86170214237141,174.50714110053232
2024-08-26,126.12549576389218,65.91492304291843,179.7568287066406
2024-08-27,118.80753086824521,68.00741209489118,172.2602233975412
2024-08-28,118.84220625924917,63.902331645878355,171.3001704375027
2024-08-29,125.55352482546793,72.26178885760507,179.88927653964984
2024-08-30,157.41793835513965,102.05818486465348,211.42016661083062
2024-08-31,164.06969629525216,108.55268177921847,217.0854393471002
2024-09-01,114.33157513432013,60.97883576325905,168.68512779248752
2024-09-02,116.7849052679709,59.67940347695709,172.49410794937057
2024-09-03,108.295313380665,56.63911201516581,163.0520522246631
2024-09-04,107.3380226049608,53.40175187957308,160.90821406175135
2024-09-05,113.25220421257337,58.36972121727664,167.48627854736563
2024-09-06,144.57574169816405,91.8666712864383,197.9592616948237
2024-09-07,150.8202964120121,99.64472133834518,203.74025862079546
2024-09-08,100.73223926324407,45.97888448177553,152.09234473566153
2024-09-09,103.17743694077731,51.776281382579356,154.21544055335116
2024-09-10,94.85323920348686,37.1888315150162,143.91058806885016
2024-09-11,94.27585812228277,42.19688158605492,146.24569861042818
2024-09-12,100.77174710999587,45.22769257880726,154.54799889230927
2024-09-13,132.91273602175147,78.50547314630815,187.02705405930575
2024-09-14,140.06140408044192,85.11096966448946,189.97365881824197
2024-09-15,90.86276834861039,41.34795204594505,145.56311510953086
2024-09-16,94.44433555371812,41.15570000480895,148.91626788288005
2024-09-17,87.31478157967756,35.34570868576438,139.97530847880984
2024-09-18,88.01378906740756,38.50929950136045,141.70420172938486
2024-09-19,95.84075786650742,41.78980693823492,151.29713354242503
2024-09-20,129.3905348993982,70.95855640227225,183.17466453421645
2024-09-21,137.86923475384762,82.62951432016068,192.10739575811647
2024-09-22,89.81674101606606,36.878298541957854,142.96170483641063
2024-09-23,94.62199671011831,41.00179563935446,146.79479231707
2024-09-24,88.60826912381671,38.60444938375899,143.79348787704689
2024-09-25,90.34526410832555,38.53097076036148,145.44056219318387
2024-09-26,99.1149182787725,44.418475345634505,148.88142489895884
2024-09-27,133.54741419900606,82.93338570709601,184.29047774218523
2024-09-28,142.707088889809,90.53456776355983,193.72342891021214
2024-09-29,95.04534834698106,44.85001795888484,149.80660864540624
2024-09-30,100.23076801630789,48.912645406756106,152.64881520956405
2024-10-01,94.42049681336714,36.677251647228964,149.79671486606364
2024-10-02,96.23419577822675,44.456014017015974,146.31126865365374
2024-10-03,104.95646455242189,55.86724518914083,158.7635585801248
2024-10-04,139.27270979469185,82.45063589425374,194.1497286736004
2024-10-05,148.12473458600408,94.40508577332827,199.83032341569182
2024-10-06,99.8936928252964,49.30713120892134,151.93414786808333
2024-10-07,104.54466754538475,50.29882582768516,155.31896561078077
2024-10-08,98.08392905450056,40.8145763857234,153.22102332893158
2024-10-09,99.19446451309982,41.696961443234585,152.1967796723568
2024-10-10,107.17485985327588,53.43659143820593,160.80527300272175
2024-10-11,140.7748985789906,84.75477690612719,196.79649347531875
2024-10-12,148.82076505642877,97.0898604439795,203.7413233647939
2024-10-13,99.62802599257203,47.77280496633186,149.48509978666505
2024-10-14,103.46072503823893,51.38358258015413,155.4099600510508
2024-10-15,96.17458055359147,40.24696328310012,147.1340214419581
2024-10-16,96.51423345485019,42.791295288723916,151.4315617229167
2024-10-17,103.7887477198339,48.97776903910387,156.43084091358375
2024-10-18,136.80713185293482,88.63365420512208,198.3478005489185
2024-10-19,144.27337042797444,90.6653995097816,199.30905823897388
2024-10-20,94.42966189369808,40.62385944689384,148.9414425739901
2024-10-21,97.83026643830569,46.001821720718354,156.57661923117666
2024-10-22,90.17088121853577,36.5319719391936,143.93570230689255
2024-10-23,90.24783877763862,37.42159542296081,143.50369874398922
2024-10-24,97.37044715335108,42.94541129955208,151.53176903994515
2024-10-25,130.3966387722025,78.40535705964724,186.903190428397
2024-10-26,137.89801469551816,82.90768369856978,190.08076605619658
2024-10-27,88.03349980979657,37.855680715480965,141.9364194963863
2024-10-28,91.63807955886794,37.04861510032702,143.12107529083832
2024-10-29,84.23846177011336,29.53766514921289,137.94961479619138
2024-10-30,84.67430828719435,35.69105004239844,139.2563989422449
2024-10-31,92.24747175985476,40.34211672346136,144.43404403357522
2024-11-01,125.85780526698794,71.60042893161123,179.60421075556954
2024-11-02,133.93823130687775,83.28517124796191,185.4976155167896
2024-11-03,84.55880827766357,28.444451802472017,133.85076337464218
2024-11-04,88.83033541333123,36.26703564283855,142.2124069518378
2024-11-05,82.10626982357668,25.966074421196755,132.80944115551887
2024-11-06,83.26595319710914,32.37279583490734,137.1147341371507
2024-11-07,91.60070426895163,42.2482536313312,145.8625413662349
2024-11-08,126.04974899084249,71.57704240050097,178.74722099393432
2024-11-09,134.90527821958602,82.32729913616288,184.4843630684893
2024-11-10,86.1468963867422,31.776717399839637,138.24645137572597
2024-11-11,91.16007469455596,34.553418765800686,142.65917704126602
2024-11-12,85.12431408698755,30.253143862033358,134.50092927098493
2024-11-13,86.95836917169802,33.80754446175274,143.819839956863
2024-11-14,95.94320993521389,43.126882070681226,147.56457003814361
2024-11-15,131.05809667678037,80.77605324881841,181.7395278007609
2024-11-16,140.4556597513507,88.1974686106019,194.52893046886422
2024-11-17,92.02677075533535,39.47357496261887,145.84267840873855
2024-11-18,97.43388852787675,44.655445032492025,151.88139682986173
2024-11-19,91.6855136108119,34.69559492458519,148.2595732347039
2024-11-20,93.74345242280205,43.80051347349139,149.71344713957373
2024-11-21,102.88268501306564,51.59233070393504,155.41405752173952
2024-11-22,138.12761156770827,86.78119146823917,188.31026631414673
2024-11-23,147.49716743260694,92.73065185066133,204.38177705143076
2024-11-24,98.80011314453486,44.16870430884417,153.56909293379866
2024-11-25,103.9832498117048,53.00997829611419,157.98421778057536
2024-11-26,97.89211959955168,44.63754151936534,149.08801971139445
2024-11-27,99.54024107709547,45.0503043851434,152.26905709508327
2024-11-28,108.20578953240118,54.82376267522056,162.14417969423013
2024-11-29,142.9678972657383,91.79153874723902,195.69970148345823
2024-11-30,151.7216627903518,98.2449601666941,205.44749328261716
2024-12-01,102.2036972126771,48.90399124429834,152.80006872283198
2024-12-02,106.65502790753037,53.10523428284724,162.40486760629494
2024-12-03,99.76784901853324,48.388857774405906,151.7973496075262
2024-12-04,100.61652145077699,47.25042515395871,152.1991072847392
2024-12-05,108.49085377224046,52.63961324993606,164.29187056881966
2024-12-06,142.53224443478234,89.2373760337987,194.50402083485733
2024-12-07,150.51837933430798,95.6639055049863,204.43598470587222
2024-12-08,100.11884085191974,49.664685670744745,153.74230713532535
2024-12-09,103.87252434549916,52.924083469006256,159.64200926918585
2024-12-10,96.32028727279695,43.01445326200907,149.89889553483724
2024-12-11,96.59759199777123,38.80305022417412,148.59758758289678
2024-12-12,104.00429990183041,49.68069568973195,155.58624084654215
2024-12-13,137.7406067545877,84.36698428659071,193.37761870124365
2024-12-14,145.46142168525046,90.06474305657845,202.007160378244
2024-12-15,94.76207596204452,42.4749979641703,148.3931098610854
2024-12-16,98.47033446559804,46.14287240725737,151.69945827409865
2024-12-17,90.9650705274317,35.71511489386918,143.72147400891023
2024-12-18,91.4307221815875,37.342954145708205,143.6950109751004
2024-12-19,99.16381100916978,43.91691106156479,149.25206044189054
2024-12-20,133.40891922981896,79.31012711400044,183.7192405780896
2024-12-21,141.6830307225283,85.1574731398737,197.49168281086364
2024-12-22,91.49164624957253,40.03062750557164,147.11171306851708
2024-12-23,95.935715798287,47.143323561270286,148.13385169089804
2024-12-24,89.2166766144819,39.04009274297619,145.64693976764687
2024-12-25,90.55306385856635,37.579300888650934,143.9046273714857
2024-12-26,99.22409021202536,42.47221717397231,151.8616191614553
2024-12-27,134.50598729644497,81.90923602598363,189.56730040979963
2024-12-28,143.7666095993972,86.198866854695,198.16605979634716
2024-12-29,94.4122272951095,46.235256274820344,142.5908537663456
2024-12-30,99.80961357683942,46.65103577061679,149.98085406383962
2024-12-31,93.97763646661473,41.03724752157192,150.56867123806933
2025-01-01,96.16616542177177,42.02724687970283,146.81714080329638
2025-01-02,105.63679990613036,52.85425692685659,165.23838295360085
2025-01-03,141.69960700204643,93.26426461761392,195.75510121921522
2025-01-04,151.57796218889004,100.27626133649592,204.90189317836132
2025-01-05,102.58593569745568,48.30610559083488,158.50002036800745
2025-01-06,108.36539415711097,52.718773447466106,161.98919237897965
2025-01-07,102.76395177352975,48.79566109724561,156.01252863113586
2025-01-08,105.07592905044748,47.72684544802518,155.7631899217246
2025-01-09,114.55994267724432,57.14254192769571,169.04731922801295
2025-01-10,150.57571467080683,98.55098595779121,200.918488029863
2025-01-11,160.2187961318054,103.5080671298326,214.88158045592903
2025-01-12,110.72817265939003,55.59469261599668,166.6931967614558
2025-01-13,116.03799442584864,61.92460715685084,166.57389770176013
2025-01-14,109.84149895730306,54.96261800820305,163.82257811442423
2025-01-15,111.4936419386444,57.74787231288513,166.6717427188328
2025-01-16,120.26518556412064,68.99899946907658,168.85261793061275
2025-01-17,155.57924255667865,99.00596660044873,210.31767485406976
2025-01-18,164.4155808071262,111.92098403703017,216.6338224667559
2025-01-19,113.94818777211822,64.98314379166123,166.53867918007924
2025-01-20,118.41141730041747,65.18011522434524,173.26894463723713
2025-01-21,111.34972584550121,57.95083678613684,167.73550834697502
2025-01-22,112.18187440711043,62.43800216399844,167.94355418446702
2025-01-23,120.19147383771686,66.23981750310256,178.45820032599408
2025-01-24,154.86328233488288,100.33370296283783,209.34834317102855
2025-01-25,163.05716875521983,107.74198158726816,215.362063265496
2025-01-26,111.8757705401998,57.05844719173609,166.36791451139416
2025-01-27,115.84524467494973,63.8544921897596,169.5052047327774
2025-01-28,108.35105228097615,53.2323464461538,165.05395554773935
2025-01-29,108.86400772897984,57.87571412775327,161.57928891921418
2025-01-30,116.66759051639829,63.18010607017904,167.6492995394035
